index,shape-type,vertex-index,axis-0,axis-1
0,rectangle,0,-9744.387,-15405.087
0,rectangle,1,-9744.387,48065.664
0,rectangle,2,97260.89,48065.664
0,rectangle,3,97260.89,-15405.087
