index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,34308.242,19853.953
0,polygon,1,34354.07,20312.256
0,polygon,2,34124.918,20816.389
0,polygon,3,33941.598,21458.014
0,polygon,4,33895.766,22007.979
0,polygon,5,33712.445,22512.111
0,polygon,6,33712.445,23657.87
0,polygon,7,33620.785,24116.172
0,polygon,8,33529.125,24620.307
0,polygon,9,33574.957,25170.27
0,polygon,10,34033.258,25353.592
0,polygon,11,34491.562,25720.234
0,polygon,12,34904.035,26086.877
0,polygon,13,34812.375,26636.84
0,polygon,14,34445.73,27003.482
0,polygon,15,34124.918,27370.125
0,polygon,16,34079.09,27920.09
0,polygon,17,33941.598,28378.393
0,polygon,18,33895.766,28882.527
0,polygon,19,33712.445,29340.83
0,polygon,20,33666.617,29844.963
0,polygon,21,33483.293,30303.266
0,polygon,22,33299.973,30807.4
0,polygon,23,32979.16,31219.873
0,polygon,24,32658.35,31678.176
0,polygon,25,32108.385,31907.328
0,polygon,26,31695.912,32136.48
0,polygon,27,30779.305,31953.158
0,polygon,28,30321.002,31403.193
0,polygon,29,29908.53,31036.55
0,polygon,30,29450.227,30669.908
0,polygon,31,28946.092,30303.266
0,polygon,32,28396.129,30074.115
0,polygon,33,27662.844,29432.49
0,polygon,34,27296.201,28928.357
0,polygon,35,26929.559,28561.715
0,polygon,36,26471.254,28195.072
0,polygon,37,26058.781,27736.768
0,polygon,38,25417.158,27186.805
0,polygon,39,25096.346,26820.162
0,polygon,40,24729.703,26270.197
0,polygon,41,24408.89,25903.555
0,polygon,42,24133.908,25491.082
0,polygon,43,23996.418,24986.95
0,polygon,44,23996.418,24482.814
0,polygon,45,23858.926,23978.682
0,polygon,46,23446.453,23474.549
0,polygon,47,23171.47,23062.074
0,polygon,48,22896.49,22603.771
0,polygon,49,22529.848,21962.146
0,polygon,50,22254.865,21458.014
0,polygon,51,22025.713,20999.71
0,polygon,52,21796.562,20587.238
0,polygon,53,21659.07,20037.273
0,polygon,54,21613.24,19533.14
0,polygon,55,21659.07,18891.516
0,polygon,56,21888.223,18341.55
0,polygon,57,21979.883,17883.248
0,polygon,58,21979.883,17333.285
0,polygon,59,22117.373,16783.32
0,polygon,60,22254.865,16325.018
0,polygon,61,22529.848,15683.393
0,polygon,62,22713.168,15087.599
0,polygon,63,22896.49,14629.295
0,polygon,64,22942.32,14170.992
0,polygon,65,23125.64,13666.858
0,polygon,66,23446.453,13300.216
0,polygon,67,23813.096,12887.743
0,polygon,68,24133.908,12521.101
0,polygon,69,24363.06,11971.137
0,polygon,70,24729.703,11375.342
0,polygon,71,24913.023,10733.718
0,polygon,72,25050.516,10229.584
0,polygon,73,25233.836,9771.281
0,polygon,74,25600.479,9358.808
0,polygon,75,26562.916,8717.184
0,polygon,76,27112.879,8533.862
0,polygon,77,27662.844,8533.862
0,polygon,78,28212.807,8488.031
0,polygon,79,28579.45,8121.389
0,polygon,80,28396.129,7571.4253
0,polygon,81,28258.637,6975.631
0,polygon,82,28533.62,6471.4976
0,polygon,83,28808.602,6059.0244
0,polygon,84,28808.602,5004.927
0,polygon,85,28762.771,4546.6235
0,polygon,86,28487.79,4088.3206
0,polygon,87,28029.486,3813.3386
0,polygon,88,27662.844,3355.0352
0,polygon,89,27479.521,2850.9016
0,polygon,90,28029.486,2575.9197
0,polygon,91,28579.45,2484.259
0,polygon,92,28991.922,2759.241
0,polygon,93,29496.057,2988.3926
0,polygon,94,29908.53,2713.4106
0,polygon,95,30412.662,2530.0894
0,polygon,96,30870.967,2484.259
0,polygon,97,31420.93,2621.75
0,polygon,98,32062.555,2621.75
0,polygon,99,32612.518,2438.4287
0,polygon,100,33024.992,2713.4106
0,polygon,101,33345.805,2255.1074
0,polygon,102,33483.293,1796.8042
0,polygon,103,33391.633,1338.501
0,polygon,104,33208.312,834.3674
0,polygon,105,33254.145,192.74283
0,polygon,106,33208.312,-311.39075
0,polygon,107,33437.465,-861.3547
0,polygon,108,34079.09,-861.3547
0,polygon,109,34629.055,-769.69403
0,polygon,110,35224.848,-678.0333
0,polygon,111,35683.15,-586.3727
0,polygon,112,36233.113,-311.39075
0,polygon,113,36828.91,-173.89978
0,polygon,114,37287.21,9.421525
0,polygon,115,37837.176,101.08218
0,polygon,116,38295.48,238.57315
0,polygon,117,38662.12,651.0461
0,polygon,118,39212.086,788.53705
0,polygon,119,39716.22,1017.68866
0,polygon,120,40082.863,1338.501
0,polygon,121,40403.67,1705.1436
0,polygon,122,40770.316,2071.7861
0,polygon,123,40999.47,2530.0894
0,polygon,124,41182.79,2988.3926
0,polygon,125,41136.957,3446.6958
0,polygon,126,40678.656,3630.0173
0,polygon,127,40312.01,3309.2048
0,polygon,128,39899.54,2942.5623
0,polygon,129,39487.066,2713.4106
0,polygon,130,38891.273,2484.259
0,polygon,131,37791.344,2025.9558
0,polygon,132,37195.55,1750.9739
0,polygon,133,36737.246,1521.8223
0,polygon,134,36278.945,1246.8403
0,polygon,135,35912.3,880.1977
0,polygon,136,35499.83,605.21576
0,polygon,137,34995.695,742.7067
0,polygon,138,34904.035,1292.6707
0,polygon,139,34995.695,1842.6345
0,polygon,140,35179.016,2346.768
0,polygon,141,35270.676,2805.0713
0,polygon,142,35270.676,3904.9993
0,polygon,143,35362.34,4363.3022
0,polygon,144,35362.34,4867.436
0,polygon,145,35499.83,5371.5693
0,polygon,146,35591.49,6288.1763
0,polygon,147,35637.32,6838.14
0,polygon,148,35591.49,7342.2734
0,polygon,149,35591.49,7846.407
0,polygon,150,35637.32,8304.71
0,polygon,151,35728.98,8808.844
0,polygon,152,35728.98,9404.639
0,polygon,153,35820.64,9908.771
0,polygon,154,35912.3,10367.075
0,polygon,155,35912.3,10871.209
0,polygon,156,35866.473,11421.173
0,polygon,157,35912.3,11879.476
0,polygon,158,36003.96,12337.779
0,polygon,159,36233.113,12796.082
0,polygon,160,36370.605,13254.386
0,polygon,161,36416.434,13804.35
0,polygon,162,35958.133,14079.331
0,polygon,163,35774.812,14537.635
0,polygon,164,35774.812,16141.696
0,polygon,165,35683.15,16737.49
0,polygon,166,35316.508,17104.133
1,polygon,0,27779.055,84363.195
1,polygon,1,27962.375,83813.234
1,polygon,2,28145.697,83354.93
1,polygon,3,28695.66,82896.625
1,polygon,4,29153.963,82713.305
1,polygon,5,29795.588,82621.64
1,polygon,6,30483.043,82759.13
1,polygon,7,31033.006,82896.625
1,polygon,8,31628.8,83217.44
1,polygon,9,32087.104,83767.4
1,polygon,10,32362.086,84225.7
1,polygon,11,32682.898,84729.836
1,polygon,12,32774.56,85233.97
1,polygon,13,32866.22,85692.27
1,polygon,14,32912.05,86242.234
1,polygon,15,32912.05,86746.375
1,polygon,16,32957.88,87296.336
1,polygon,17,33095.37,87800.47
1,polygon,18,33278.69,88304.6
1,polygon,19,33324.523,88762.91
1,polygon,20,32912.05,89129.55
1,polygon,21,32866.22,89679.516
1,polygon,22,33049.543,90412.8
1,polygon,23,33232.863,91237.74
1,polygon,24,33324.523,91696.05
1,polygon,25,33966.15,92612.66
1,polygon,26,34286.96,92979.3
1,polygon,27,34332.79,93529.26
1,polygon,28,33874.49,94720.85
1,polygon,29,33507.844,95270.81
1,polygon,30,33278.69,95729.12
1,polygon,31,33049.543,96324.91
1,polygon,32,32866.22,96783.21
1,polygon,33,32545.408,97195.69
1,polygon,34,32316.256,97745.65
1,polygon,35,32132.936,98295.62
1,polygon,36,32087.104,98891.41
1,polygon,37,31995.443,99395.54
1,polygon,38,31995.443,100449.64
1,polygon,39,32224.596,100999.6
1,polygon,40,32499.578,101457.91
1,polygon,41,32637.068,101962.04
1,polygon,42,32637.068,102512.0
1,polygon,43,32270.426,102878.65
1,polygon,44,32362.086,103428.61
1,polygon,45,32132.936,103886.914
1,polygon,46,32087.104,104345.22
1,polygon,47,31995.443,104895.18
1,polygon,48,31537.14,105215.99
1,polygon,49,31216.328,105674.3
1,polygon,50,30895.516,106178.43
1,polygon,51,30712.195,106774.23
1,polygon,52,30712.195,107278.36
1,polygon,53,30528.873,107782.49
1,polygon,54,30849.686,108286.625
1,polygon,55,31445.48,108378.29
1,polygon,56,31995.443,108378.29
1,polygon,57,32591.238,108653.266
1,polygon,58,33003.71,108928.25
1,polygon,59,33141.203,109386.555
1,polygon,60,32912.05,109844.86
1,polygon,61,32866.22,110303.16
1,polygon,62,32407.916,111128.1
1,polygon,63,32178.766,111678.07
1,polygon,64,31995.443,112228.03
1,polygon,65,31720.46,112640.51
1,polygon,66,31262.158,112961.32
1,polygon,67,30849.686,113190.47
1,polygon,68,30345.553,112823.83
1,polygon,69,29841.418,112594.67
1,polygon,70,29291.455,112273.86
1,polygon,71,28924.812,111953.05
1,polygon,72,28420.678,111586.41
1,polygon,73,27962.375,111173.94
1,polygon,74,27595.732,110761.46
1,polygon,75,27183.26,110532.31
1,polygon,76,26862.447,110028.18
1,polygon,77,26541.635,109569.875
1,polygon,78,26312.482,109111.57
1,polygon,79,25762.52,108836.586
1,polygon,80,25350.047,108561.61
1,polygon,81,25029.234,108194.96
1,polygon,82,24754.252,107782.49
1,polygon,83,24387.61,107415.85
1,polygon,84,24020.967,107003.375
1,polygon,85,23608.494,106590.91
