"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","region","model"
0.20353982300885,0.522613065326633,0.0255839822024472,0.115684093437152,0.9,0.95,-0.156273558014063,0.380492813427287,0.5,999,100,"shared","14","Hippocampus","stratified_Hippocampus"
0.193877551020408,0.526315789473684,0.0211581291759465,0.111358574610245,0.79,0.9,-0.240746975092244,0.452174059706778,0.45,998,100,"shared","14","Olfactory","stratified_Olfactory"
0.258928571428571,0.550239234449761,0.032293986636971,0.128062360801782,0.83,0.94,-0.196154642849193,0.440770783580567,0.46,998,100,"shared","14","Striatum","stratified_Striatum"
0.183673469387755,0.48876404494382,0.02,0.0966666666666667,0.8,0.91,-0.252772203609438,0.440211829874125,0.47,1000,100,"shared","15","Cerebellum","stratified_Cerebellum"
0.386206896551724,0.594827586206897,0.0622222222222222,0.153333333333333,0.89,0.94,-0.184847098045113,0.436987340689053,0.49,1000,100,"shared","15","Cortex","stratified_Cortex"
0.267241379310345,0.54228855721393,0.0344444444444444,0.121111111111111,0.85,0.92,-0.184550622948643,0.471531488317068,0.42,1000,100,"shared","15","Hippocampus","stratified_Hippocampus"
0.25,0.567441860465116,0.0311111111111111,0.135555555555556,0.84,0.93,-0.203918803626579,0.421314624909665,0.44,1000,100,"shared","15","Olfactory","stratified_Olfactory"
0.191919191919192,0.555,0.0211111111111111,0.123333333333333,0.8,0.89,-0.245869620377164,0.453139437871784,0.4,1000,100,"shared","15","Striatum","stratified_Striatum"
0.214285714285714,0.590717299578059,0.0266666666666667,0.155555555555556,0.88,0.97,-0.208684310473658,0.36333888052935,0.5,1000,100,"shared","16","Cortex","stratified_Cortex"
0.352517985611511,0.603305785123967,0.05456570155902,0.162583518930958,0.9,0.96,-0.203975164304759,0.37419570900169,0.45,998,100,"shared","16","Hippocampus","stratified_Hippocampus"
0.26890756302521,0.58974358974359,0.0356347438752784,0.153674832962138,0.87,0.96,-0.162831537244754,0.418595479194391,0.45,998,100,"shared","16","Olfactory","stratified_Olfactory"
0.212389380530973,0.571428571428571,0.0266963292547275,0.146829810901001,0.89,0.99,-0.123383112616058,0.394275285560237,0.44,999,100,"shared","16","Striatum","stratified_Striatum"
0.212962962962963,0.523560209424084,0.0255555555555556,0.111111111111111,0.85,0.91,-0.251146068851357,0.44262198638269,0.52,1000,100,"shared","17","Cerebellum","stratified_Cerebellum"
0.325757575757576,0.588235294117647,0.0477777777777778,0.144444444444444,0.89,0.91,-0.261623272932885,0.419205380169307,0.51,1000,100,"shared","17","Cortex","stratified_Cortex"
0.213592233009709,0.551724137931034,0.0244444444444444,0.124444444444444,0.81,0.91,-0.278112420565717,0.448486492104756,0.5,1000,100,"shared","17","Hippocampus","stratified_Hippocampus"
0.358778625954198,0.54040404040404,0.0522222222222222,0.118888888888889,0.84,0.91,-0.251629440072817,0.479191241444168,0.49,1000,100,"shared","17","Olfactory","stratified_Olfactory"
0.274336283185841,0.476190476190476,0.0344444444444444,0.0888888888888889,0.82,0.88,-0.218316196817364,0.45905865398067,0.48,1000,100,"shared","17","Striatum","stratified_Striatum"
0.455128205128205,0.638132295719844,0.0790645879732739,0.182628062360802,0.85,0.93,-0.222013012033156,0.466747372877711,0.45,998,100,"shared","18","Cerebellum","stratified_Cerebellum"
0.35036496350365,0.589958158995816,0.0534521158129176,0.157015590200445,0.89,0.98,-0.226587121107342,0.376051444970407,0.52,998,100,"shared","18","Cortex","stratified_Cortex"
0.368,0.620408163265306,0.0512820512820513,0.169453734671126,0.79,0.93,-0.28925228982916,0.435963779584098,0.44,997,100,"shared","18","Hippocampus","stratified_Hippocampus"
0.301724137931034,0.569444444444444,0.0389755011135857,0.136971046770601,0.81,0.93,-0.263297399095438,0.42399680495605,0.51,998,100,"shared","18","Olfactory","stratified_Olfactory"
0.343283582089552,0.6,0.0512249443207127,0.160356347438753,0.88,0.96,-0.242457092246895,0.39678002960702,0.51,998,100,"shared","18","Striatum","stratified_Striatum"
0.346153846153846,0.593073593073593,0.050055617352614,0.152391546162403,0.858585858585859,0.94949494949495,-0.21485450073203,0.443934952498755,0.555555555555556,998,99,"shared","19","Cerebellum","stratified_Cerebellum"
