"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","model"
1,1,0.01,0.084,NA,NA,NA,NA,NA,1000,0,"null","3","dream_quint"
1,1,0.692,0.831,NA,NA,NA,NA,NA,1000,0,"null","3","seurat_blind"
1,1,0.663,0.811,NA,NA,NA,NA,NA,1000,0,"null","3","seurat_napari"
1,1,0.663,0.811,NA,NA,NA,NA,NA,1000,0,"null","3","seurat_quint"
1,1,0.698,0.831,NA,NA,NA,NA,NA,1000,0,"null","3","wilcoxon"
1,1,0.002,0.093,NA,NA,NA,NA,NA,1000,0,"null","3","deseq2_pb"
1,1,0.008,0.078,NA,NA,NA,NA,NA,1000,0,"null","30","dream_blind"
1,1,0.012,0.077,NA,NA,NA,NA,NA,1000,0,"null","30","dream_napari"
1,1,0.012,0.077,NA,NA,NA,NA,NA,1000,0,"null","30","dream_quint"
1,1,0.589,0.761,NA,NA,NA,NA,NA,1000,0,"null","30","seurat_blind"
1,1,0.583,0.758,NA,NA,NA,NA,NA,1000,0,"null","30","seurat_napari"
1,1,0.583,0.758,NA,NA,NA,NA,NA,1000,0,"null","30","seurat_quint"
1,1,0.613,0.783,NA,NA,NA,NA,NA,1000,0,"null","30","wilcoxon"
1,1,0.00501002004008016,0.0731462925851703,NA,NA,NA,NA,NA,998,0,"null","30","deseq2_pb"
1,1,0.005,0.078,NA,NA,NA,NA,NA,1000,0,"null","31","dream_blind"
1,1,0.002,0.083,NA,NA,NA,NA,NA,1000,0,"null","31","dream_napari"
1,1,0.002,0.083,NA,NA,NA,NA,NA,1000,0,"null","31","dream_quint"
1,1,0.601,0.785,NA,NA,NA,NA,NA,1000,0,"null","31","seurat_blind"
1,1,0.595,0.769,NA,NA,NA,NA,NA,1000,0,"null","31","seurat_napari"
1,1,0.595,0.769,NA,NA,NA,NA,NA,1000,0,"null","31","seurat_quint"
1,1,0.61,0.802,NA,NA,NA,NA,NA,1000,0,"null","31","wilcoxon"
1,1,0.003,0.07,NA,NA,NA,NA,NA,1000,0,"null","31","deseq2_pb"
1,1,0.001,0.106,NA,NA,NA,NA,NA,1000,0,"null","32","dream_blind"
NA,1,0,0.093,NA,NA,NA,NA,NA,1000,0,"null","32","dream_napari"
NA,1,0,0.093,NA,NA,NA,NA,NA,1000,0,"null","32","dream_quint"
1,1,0.61,0.787,NA,NA,NA,NA,NA,1000,0,"null","32","seurat_blind"
1,1,0.608,0.766,NA,NA,NA,NA,NA,1000,0,"null","32","seurat_napari"
1,1,0.608,0.766,NA,NA,NA,NA,NA,1000,0,"null","32","seurat_quint"
1,1,0.619,0.785,NA,NA,NA,NA,NA,1000,0,"null","32","wilcoxon"
NA,1,0,0.088,NA,NA,NA,NA,NA,1000,0,"null","32","deseq2_pb"
1,1,0.004,0.099,NA,NA,NA,NA,NA,1000,0,"null","33","dream_blind"
1,1,0.004,0.092,NA,NA,NA,NA,NA,1000,0,"null","33","dream_napari"
1,1,0.004,0.092,NA,NA,NA,NA,NA,1000,0,"null","33","dream_quint"
