"fdr_adj","fdr_raw","fpr_adj","fpr_raw","power_adj","power_raw","bias","rmse","ci_coverage","n_genes_scored","n_true_de","scenario","seed","model"
0.357142857142857,0.556053811659193,0.0611111111111111,0.137777777777778,0.99,0.99,-1.50740907549085,2.01417638308905,NA,1000,100,"interaction","46","stratified_combined"
0.2,0.45,0.0266963292547275,0.0901001112347052,0.96,0.99,-1.35197114276638,1.89750095744463,NA,999,100,"interaction","47","stratified_combined"
0.414201183431953,0.576271186440678,0.0777777777777778,0.151111111111111,0.99,1,-1.65096828468876,2.16654783978572,NA,1000,100,"interaction","48","stratified_combined"
0.3875,0.537383177570093,0.0688888888888889,0.127777777777778,0.98,0.99,-1.70275576388687,2.15137610706996,NA,1000,100,"interaction","49","stratified_combined"
0.382165605095541,0.528301886792453,0.0666666666666667,0.124444444444444,0.97,1,-1.54899827580648,2.05500309448459,NA,1000,100,"interaction","5","stratified_combined"
0.333333333333333,0.521739130434783,0.0544444444444444,0.12,0.98,0.99,-1.69344841761903,2.16558466848108,NA,1000,100,"interaction","50","stratified_combined"
0.445714285714286,0.579831932773109,0.0866666666666667,0.153333333333333,0.97,1,-1.63151488972754,2.13700707770739,NA,1000,100,"interaction","6","stratified_combined"
0.272727272727273,0.444444444444444,0.0400444938820912,0.0889877641824249,0.96,1,-1.62595522699623,2.10807163308636,NA,999,100,"interaction","7","stratified_combined"
0.288888888888889,0.492307692307692,0.0433815350389321,0.10678531701891,0.96,0.99,-1.55080775980931,2.05252157387991,NA,999,100,"interaction","8","stratified_combined"
0.213114754098361,0.461111111111111,0.0288888888888889,0.0922222222222222,0.96,0.97,-1.32872840064346,1.90738122474488,NA,1000,100,"interaction","9","stratified_combined"
